ensembl_transcript_id	ensembl_gene_id	chromosome_name	transcript_start	transcript_end	external_gene_id	percentage_gc_content	gene_biotype	source	name_1006	cds_length
ENST00000323345	ENSG00000148303	9	136215069	136218281	RPL7A	50.42	protein_coding	ensembl	polysomal ribosome	801
ENST00000372108	ENSG00000148308	9	135906391	135933888	GTF3C5	51.82	protein_coding	ensembl	nucleoplasm	1581
ENST00000277458	ENSG00000148331	9	132399171	132404444	ASB6	59.86	protein_coding	ensembl	protein ubiquitination	1266
ENST00000338961	ENSG00000148334	9	130882972	130890741	PTGES2	59.55	protein_coding	ensembl	electron carrier activity	1134
ENST00000372480	ENSG00000148335	9	132388723	132397771	NTMT1	55.42	protein_coding	ensembl	N-terminal peptidyl-serine dimethylation	672
ENST00000538431	ENSG00000148337	9	130928345	130954376	CIZ1	52.19	protein_coding	ensembl	nucleic acid binding	2775
ENST00000373069	ENSG00000148339	9	130830572	130871524	SLC25A25	49.9	protein_coding	ensembl	calcium ion binding	1548
ENST00000372554	ENSG00000148341	9	131770318	131790558	SH3GLB2	55.75	protein_coding	ensembl	protein binding	1215
ENST00000358369	ENSG00000148343	9	131799213	131834361	FAM73B	53.65	protein_coding	ensembl	integral to membrane	1782
ENST00000340607	ENSG00000148344	9	132500610	132515326	PTGES	52.26	protein_coding	ensembl	prostaglandin metabolic process	459
ENST00000372998	ENSG00000148346	9	130911797	130915418	LCN2	60.91	protein_coding	ensembl	cellular response to hydrogen peroxide	603
ENST00000300417	ENSG00000148356	9	130213765	130265780	LRSAM1	51.44	protein_coding	ensembl	membrane part	2172
ENST00000428715	ENSG00000148357	9	133285948	133309510	HMCN2	55.33	protein_coding	ensembl	protein binding	2370
ENST00000372406	ENSG00000148358	9	132815705	132902443	GPR107	46.73	protein_coding	ensembl	integral to membrane	1803
ENST00000371620	ENSG00000148362	9	139886870	139888428	C9orf142	64.9	protein_coding	ensembl		615
ENST00000277517	ENSG00000148377	10	1064847	1071799	IDI2	46.96	protein_coding	ensembl	metal ion binding	684
ENST00000371712	ENSG00000148384	9	139323071	139334274	INPP5E	63.05	protein_coding	ensembl	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	1935
ENST00000277526	ENSG00000148386	9	138555168	138557949	LCN9	62.14	protein_coding	havana	extracellular region	531
ENST00000313050	ENSG00000148396	9	139334549	139372141	SEC16A	52.95	protein_coding	ensembl	COPII vesicle coating	7074
ENST00000277540	ENSG00000148399	9	140449361	140473387	WDR85	52.97	protein_coding	ensembl	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	1359
ENST00000277541	ENSG00000148400	9	139388896	139440314	NOTCH1	63.39	protein_coding	ensembl	cell surface	7668
ENST00000277551	ENSG00000148408	9	140772241	141016631	CACNA1B	49.94	protein_coding	ensembl	calcium ion binding	6714
ENST00000277554	ENSG00000148411	9	138903205	138987131	NACC2	55	protein_coding	ensembl	histone deacetylase binding	1764
ENST00000277570	ENSG00000148426	10	11865397	11914276	PROSER2	46.43	protein_coding	ensembl		1308
ENST00000277575	ENSG00000148429	10	11502509	11574274	USP6NL	38.09	protein_coding	ensembl	Golgi organization	2538
ENST00000376836	ENSG00000148444	10	22604903	22609235	COMMD3	41.08	protein_coding	ensembl	protein binding	588
ENST00000376510	ENSG00000148450	10	23384435	23410942	MSRB2	43.06	protein_coding	ensembl	protein repair	549
ENST00000376215	ENSG00000148459	10	26986588	27035727	PDSS1	44.19	protein_coding	ensembl	mitochondrial matrix	1248
ENST00000378116	ENSG00000148468	10	15253642	15413058	FAM171A1	44.98	protein_coding	ensembl	integral to membrane	2673
ENST00000277632	ENSG00000148481	10	15820169	15902519	FAM188A	35.88	protein_coding	ensembl	protein binding	1338
ENST00000377369	ENSG00000148482	10	18240768	18332221	SLC39A12	39.18	protein_coding	ensembl	membrane	2076
ENST00000338221	ENSG00000148483	10	17794260	17842160	TMEM236	40.77	protein_coding	ensembl	integral to membrane	1056
ENST00000345264	ENSG00000148484	10	16632610	16859527	RSU1	41.15	protein_coding	ensembl	Ras protein signal transduction	834
ENST00000377602	ENSG00000148488	10	17361873	17496329	ST8SIA6	40.81	protein_coding	ensembl	protein glycosylation	1197
ENST00000374789	ENSG00000148498	10	34398489	35104249	PARD3	40.01	protein_coding	ensembl	cell-cell junction organization	4071
ENST00000374660	ENSG00000148513	10	37414785	37521495	ANKRD30A	36.72	protein_coding	ensembl	protein binding	4383
ENST00000361642	ENSG00000148516	10	31608101	31818741	ZEB1	36.04	protein_coding	ensembl	transcription factor complex	3378
ENST00000442566	ENSG00000148541	10	61005894	61122305	FAM13C	40.06	protein_coding	ensembl		1821
ENST00000277746	ENSG00000148572	10	64893050	64914783	NRBF2	42.15	protein_coding	ensembl	regulation of transcription, DNA-dependent	864
ENST00000282641	ENSG00000148584	10	52566327	52645435	A1CF	36.41	protein_coding	ensembl	mRNA processing	1785
ENST00000372117	ENSG00000148600	10	85954414	85977122	CDHR1	51.21	protein_coding	ensembl	cellular process	2580
ENST00000372105	ENSG00000148602	10	85991349	86001217	LRIT1	49.87	protein_coding	ensembl	protein binding	1872
ENST00000359452	ENSG00000148604	10	86004809	86019716	RGR	48.71	protein_coding	ensembl	G-protein coupled receptor activity	888
ENST00000372371	ENSG00000148606	10	79734907	79789303	POLR3A	44.59	protein_coding	ensembl	DNA-directed RNA polymerase III complex	4173
ENST00000395198	ENSG00000148634	10	69681665	69835040	HERC4	38	protein_coding	ensembl	cytosol	3174
ENST00000372499	ENSG00000148655	10	77542519	78317133	C10orf11	40.89	protein_coding	ensembl		597
ENST00000423381	ENSG00000148660	10	75572259	75634343	CAMK2G	51.64	protein_coding	ensembl	cytokine-mediated signaling pathway	1767
ENST00000372013	ENSG00000148671	10	88727949	88730672	ADIRF	62.22	protein_coding	ensembl	transcription, DNA-dependent	231
ENST00000277865	ENSG00000148672	10	88810243	88854623	GLUD1	42.11	protein_coding	ensembl	cytoplasm	1677
ENST00000371697	ENSG00000148677	10	92671853	92681033	ANKRD1	39.89	protein_coding	ensembl	cellular response to transforming growth factor beta stimulus	960
ENST00000336152	ENSG00000148680	10	92500580	92617455	HTR7	40.68	protein_coding	ensembl	blood circulation	1440
ENST00000413330	ENSG00000148688	10	92631709	92668312	RPP30	37.93	protein_coding	ensembl	ribonuclease P activity	969
ENST00000359204	ENSG00000148690	10	95427640	95462329	FRA10AC1	34.82	protein_coding	ensembl	nucleus	948
ENST00000356080	ENSG00000148700	10	111767720	111893969	ADD3	38.65	protein_coding	ensembl	condensed nuclear chromosome	2121
ENST00000351270	ENSG00000148702	10	115312785	115349358	HABP2	46.71	protein_coding	ensembl	proteolysis	1683
ENST00000369206	ENSG00000148704	10	118892801	118897567	VAX1	54.08	protein_coding	ensembl	DNA binding	1005
ENST00000338820	ENSG00000148719	10	74092588	74114907	DNAJB12	53.03	protein_coding	ensembl		1230
ENST00000373218	ENSG00000148730	10	72164135	72188374	EIF4EBP2	43.66	protein_coding	ensembl	cAMP-mediated signaling	363
ENST00000277942	ENSG00000148734	10	72014713	72043440	NPFFR1	46.97	protein_coding	ensembl	neuropeptide signaling pathway	1293
ENST00000369310	ENSG00000148735	10	115524578	115537485	PLEKHS1	40.62	protein_coding	ensembl	phospholipid binding	1398
ENST00000355995	ENSG00000148737	10	114710009	114927437	TCF7L2	44.6	protein_coding	ensembl	positive regulation of apoptotic process	1860
ENST00000368654	ENSG00000148773	10	129894923	129924649	MKI67	43.51	protein_coding	ensembl	cell proliferation	9771
ENST00000369887	ENSG00000148795	10	104590288	104597290	CYP17A1	52.48	protein_coding	ensembl	Leydig cell differentiation	1527
ENST00000369849	ENSG00000148798	10	105036920	105050108	INA	45.88	protein_coding	ensembl	neurofilament cytoskeleton organization	1500
ENST00000368552	ENSG00000148803	10	135168795	135171529	FUOM	66.99	protein_coding	ensembl	isomerase activity	465
ENST00000368613	ENSG00000148814	10	134145783	134188960	LRRC27	51.68	protein_coding	ensembl	protein binding	1593
ENST00000317502	ENSG00000148824	10	135207675	135234174	MTG1	47.71	protein_coding	ensembl	GTPase activity	1005
ENST00000368592	ENSG00000148826	10	134598297	134599556	NKX6-2	73.97	protein_coding	ensembl	positive regulation of glial cell differentiation	834
ENST00000278060	ENSG00000148832	10	135192738	135205198	PAOX	52.93	protein_coding	ensembl	polyamine metabolic process	1536
ENST00000369713	ENSG00000148834	10	106014493	106027215	GSTO1	41.43	protein_coding	ensembl	negative regulation of ryanodine-sensitive calcium-release channel activity	726
ENST00000369839	ENSG00000148835	10	105127724	105148822	TAF5	43.36	protein_coding	ensembl	actin cytoskeleton	2403
ENST00000278070	ENSG00000148840	10	103892787	103910082	PPRC1	51.96	protein_coding	ensembl	nucleotide binding	4995
ENST00000278071	ENSG00000148841	10	106071901	106093663	ITPRIP	52.9	protein_coding	ensembl	negative regulation of apoptotic process	1644
ENST00000369878	ENSG00000148842	10	104678114	104838238	CNNM2	42.45	protein_coding	ensembl	magnesium ion transport	2628
ENST00000369797	ENSG00000148843	10	105156405	105206049	PDCD11	46.81	protein_coding	ensembl	RNA processing	5616
ENST00000368679	ENSG00000148848	10	127700950	128077024	ADAM12	43.11	protein_coding	ensembl	extracellular region	2730
ENST00000369103	ENSG00000148908	10	121259437	121302220	RGS10	49.42	protein_coding	ensembl	axon terminus	546
ENST00000530907	ENSG00000148925	11	13410230	13461826	BTBD10	36.22	protein_coding	ensembl	nucleus	1452
ENST00000278175	ENSG00000148926	11	10326227	10328944	ADM	60.01	protein_coding	ensembl	female pregnancy	558
ENST00000278187	ENSG00000148935	11	22689654	22834542	GAS2	36.04	protein_coding	ensembl	protein binding	942
ENST00000280467	ENSG00000148942	11	26713205	26743546	SLC5A12	36.41	protein_coding	ensembl	integral to membrane	1191
ENST00000278193	ENSG00000148943	11	27516123	27528320	LIN7C	37.11	protein_coding	ensembl	synapse	594
ENST00000278198	ENSG00000148948	11	40135753	40315664	LRRC4C	36.7	protein_coding	ensembl	regulation of axonogenesis	1923
ENST00000278200	ENSG00000148950	11	31453949	31531169	IMMP1L	34.91	protein_coding	ensembl	protein processing involved in protein targeting to mitochondrion	501
ENST00000278222	ENSG00000148965	11	18252896	18258440	SAA4	42.11	protein_coding	ensembl	extracellular region	393
ENST00000464906	ENSG00000148985	11	3819156	3846910	PGAP2	50.46	protein_coding	ensembl	Golgi membrane	1037
ENST00000308436	ENSG00000149016	11	62342517	62359109	TUT1	49.09	protein_coding	ensembl	ATP binding	2739
ENST00000278282	ENSG00000149021	11	62186507	62190667	SCGB1A1	50.41	protein_coding	ensembl	signal transduction	276
ENST00000341958	ENSG00000149043	11	1856034	1858751	SYT8	63.32	protein_coding	ensembl	acrosome reaction	1164
ENST00000278314	ENSG00000149050	11	7020549	7041599	ZNF214	35.12	protein_coding	ensembl	nucleus	1821
ENST00000278319	ENSG00000149054	11	6947654	6979068	ZNF215	37.16	protein_coding	ensembl	sequence-specific DNA binding RNA polymerase II transcription factor activity	1554
ENST00000278353	ENSG00000149084	11	43702259	43878160	HSD17B12	39.09	protein_coding	ensembl	fatty acid biosynthetic process	939
ENST00000278359	ENSG00000149089	11	34896736	34937883	APIP	40.49	protein_coding	ensembl	zinc ion binding	780
ENST00000278360	ENSG00000149090	11	35453370	35547171	PAMR1	41.96	protein_coding	ensembl	extracellular region	2214
ENST00000454345	ENSG00000149091	11	46383145	46402104	DGKZ	56.98	protein_coding	ensembl	negative regulation of mitotic cell cycle	3354
ENST00000531120	ENSG00000149100	11	32605371	32627808	EIF3M	37.78	protein_coding	ensembl	translational initiation	1125
ENST00000358252	ENSG00000149115	11	57067116	57092401	TNKS1BP1	55.55	protein_coding	ensembl	telomere maintenance via telomerase	5190
ENST00000344743	ENSG00000149124	11	58476537	58499434	GLYAT	39.37	protein_coding	ensembl	mitochondrion	891
ENST00000403558	ENSG00000149131	11	57365276	57382287	SERPING1	47.51	protein_coding	ensembl	serine-type endopeptidase inhibitor activity	1632
ENST00000278409	ENSG00000149133	11	55761157	55762101	OR5F1	45.71	protein_coding	ensembl	G-protein coupled receptor activity	945
ENST00000278412	ENSG00000149136	11	57093459	57103351	SSRP1	50.54	protein_coding	ensembl	DNA replication	2130
ENST00000278426	ENSG00000149150	11	57252007	57283259	SLC43A1	50.69	protein_coding	ensembl	integral to membrane	1680
ENST00000418331	ENSG00000149177	11	48002113	48189670	PTPRJ	45.41	protein_coding	ensembl	heart development	4014
ENST00000378615	ENSG00000149179	11	46958329	47183798	C11orf49	41.37	protein_coding	ensembl	nucleus	1014
ENST00000524782	ENSG00000149182	11	47185852	47198633	ARFGAP2	53.19	protein_coding	ensembl	cytoplasm	1566
ENST00000531165	ENSG00000149187	11	47491868	47574669	CELF1	43.94	protein_coding	ensembl	spermatid development	1545
ENST00000278483	ENSG00000149196	11	86013265	86056969	C11orf73	37.86	protein_coding	ensembl	cellular response to heat	594
ENST00000445632	ENSG00000149201	11	86085934	86134054	CCDC81	39.88	protein_coding	ensembl	DNA binding	1959
ENST00000536441	ENSG00000149212	11	94898704	94964361	SESN3	35.27	protein_coding	ensembl	nucleus	1479
ENST00000278505	ENSG00000149218	11	94822974	94865809	ENDOD1	42.69	protein_coding	ensembl	endonuclease activity	1503
ENST00000278520	ENSG00000149231	11	96085933	96121068	CCDC82	34.71	protein_coding	ensembl		1635
ENST00000539798	ENSG00000149243	11	75133440	75141674	KLHL35	54.69	protein_coding	ensembl	protein binding	1752
ENST00000278550	ENSG00000149256	11	78363876	79151695	TENM4	44.45	protein_coding	ensembl	cardiac cell fate specification	8310
ENST00000358171	ENSG00000149257	11	75273131	75283828	SERPINH1	55.42	protein_coding	ensembl	cytoplasm	1257
ENST00000456580	ENSG00000149260	11	76778040	76835541	CAPN5	55.96	protein_coding	ensembl	proteolysis	2043
ENST00000534064	ENSG00000149262	11	77589766	77705724	INTS4	40.73	protein_coding	ensembl	snRNA processing	2892
ENST00000278568	ENSG00000149269	11	77033993	77185105	PAK1	39.88	protein_coding	ensembl	branching morphogenesis of an epithelial tube	1662
ENST00000278572	ENSG00000149273	11	75110574	75116732	RPS3	48.52	protein_coding	ensembl	structural constituent of ribosome	780
ENST00000528673	ENSG00000149289	11	110001729	110036659	ZC3H12C	37.25	protein_coding	ensembl	nucleic acid binding	2655
ENST00000314756	ENSG00000149292	11	113185305	113239065	TTC12	43.07	protein_coding	ensembl	binding	2199
ENST00000524665	ENSG00000149294	11	112832158	113146211	NCAM1	41.71	protein_coding	ensembl	neuronal cell body	2724
ENST00000355319	ENSG00000149295	11	113280318	113346001	DRD2	48.36	protein_coding	ensembl	feeding behavior	1338
ENST00000278601	ENSG00000149300	11	111789601	111797596	C11orf52	44.29	protein_coding	ensembl		372
ENST00000260191	ENSG00000149305	11	113775399	113817287	HTR3B	42.57	protein_coding	ensembl	postsynaptic membrane	1326
ENST00000278612	ENSG00000149308	11	108027942	108093369	NPAT	40.27	protein_coding	ensembl	transcription coactivator activity	4284
ENST00000278616	ENSG00000149311	11	108093559	108239826	ATM	37.52	protein_coding	ensembl	reciprocal meiotic recombination	9171
ENST00000278618	ENSG00000149313	11	105948216	105969437	AASDHPPT	36.57	protein_coding	ensembl	macromolecule biosynthetic process	930
ENST00000339772	ENSG00000149328	11	134201768	134246215	GLB1L2	51.13	protein_coding	ensembl	beta-galactosidase complex	1911
ENST00000334534	ENSG00000149346	20	10415951	10604027	SLX4IP	40.51	protein_coding	ensembl	protein binding	1227
ENST00000278671	ENSG00000149357	11	71808338	71814433	LAMTOR1	48.06	protein_coding	ensembl	guanyl-nucleotide exchange factor activity	486
ENST00000427714	ENSG00000149380	11	73977702	74022685	P4HA3	42.31	protein_coding	ensembl	L-ascorbic acid binding	1815
ENST00000278742	ENSG00000149418	11	130029457	130080271	ST14	51.95	protein_coding	ensembl	plasma membrane	2568
ENST00000278765	ENSG00000149435	20	23965690	23967512	GGTLC1	58.01	protein_coding	ensembl	leukotriene biosynthetic process	678
ENST00000278779	ENSG00000149443	20	18790372	18810797	C20orf78	46.11	protein_coding	ensembl		456
ENST00000356518	ENSG00000149451	20	3648617	3662893	ADAM33	61.2	protein_coding	ensembl	protein binding	2442
ENST00000336232	ENSG00000149452	11	62760296	62783311	SLC22A8	50.4	protein_coding	ensembl	quaternary ammonium group transmembrane transporter activity	1629
ENST00000278816	ENSG00000149474	20	18118499	18169031	CSRP2BP	42.4	protein_coding	ensembl	histone acetyltransferase activity	2349
ENST00000394900	ENSG00000149476	11	61100682	61116714	DAK	54.64	protein_coding	ensembl	innate immune response	1728
ENST00000278823	ENSG00000149480	11	62360686	62369312	MTA2	52.38	protein_coding	ensembl	chromatin assembly or disassembly	2007
ENST00000278826	ENSG00000149483	11	61129473	61136981	TMEM138	48.08	protein_coding	ensembl	integral to membrane	489
ENST00000350997	ENSG00000149485	11	61567099	61584634	FADS1	50.81	protein_coding	ensembl	arachidonic acid metabolic process	1506
ENST00000278833	ENSG00000149489	11	62380213	62382592	ROM1	63.4	protein_coding	ensembl	visual perception	1056
ENST00000529309	ENSG00000149499	11	62369692	62380002	EML3	57.83	protein_coding	ensembl	protein binding	2754
ENST00000394818	ENSG00000149503	11	61891445	61920453	INCENP	53.88	protein_coding	ensembl	centromeric heterochromatin	2757
ENST00000278853	ENSG00000149506	11	60635035	60643166	ZP1	55.3	protein_coding	ensembl	extracellular matrix	1917
ENST00000278855	ENSG00000149507	11	59807748	59815517	PLAC1L	38.22	protein_coding	ensembl	extracellular region	477
ENST00000278865	ENSG00000149516	11	59824156	59838601	MS4A3	39.18	protein_coding	ensembl	integral to membrane	645
ENST00000378486	ENSG00000149527	1	2407754	2436964	PLCH2	64.62	protein_coding	ensembl	molecular_function	4251
ENST00000278882	ENSG00000149531	20	29611857	29634010	FRG1B	35.42	protein_coding	ensembl		549
ENST00000340437	ENSG00000149532	11	61170121	61197383	CPSF7	44.18	protein_coding	ensembl	transcription from RNA polymerase II promoter	1545
ENST00000278888	ENSG00000149534	11	59856137	59863444	MS4A2	39.13	protein_coding	ensembl	protein kinase C-activating G-protein coupled receptor signaling pathway	735
ENST00000265471	ENSG00000149541	11	62382768	62389647	B3GAT3	53.95	protein_coding	ensembl	cis-Golgi network	1008
